url	titolo_originale	titolo_inglese	casa_ed	nazionalità	disegni	storia	categoria	genere	anno	volumi	stato_patria	stato_ita	disponibilità	valutazione	opinioni	serializzato	tag	utenti	trama	manga
https://www.animeclick.it/manga/11842/atashi-wa-bambi	Atashi wa bambi	Atashi wa bambi	Shueisha	Giappone	Yōko Maki	Yōko Maki	Shoujo	Drammatico  Scolastico  Sentimentale	2001	3	completato	inedito	Nessuna	7,069   (#2845 in manga) (12 valutazioni con 4 recensioni)	0  0  0 - 0,00% promosso	Ribon	Bullismo  Personaggio-LGBT-in-un-manga-non-yaoi-yuri  Rivali-che-diventano-amanti  Cambiamento-aspetto-fisico  Poligono-amoroso	1 In lettura, 39 Completo, 0 Pausa, 1 Sospeso, 0 Da rileggere, 23 Da leggere - drop rate: 2,44%	"[""Trama: Mai ha deciso di cambiare look e attitudine per evitarne gli scherni dei suoi compagni di classe, e questo cambiamento finisce per farla innamorare di Sen. Il problema principale è Yaezou, il migliore amico del ragazzo, che l'avverte reclamando la propietà Sen! Ovviamente questo non fermerà la volontà di Mai.""]"	ATASHI WA BAMBI
https://www.animeclick.it/manga/13802/ato-nimo-saki-nimo-kimi-dake	Atonimo Sakinimo Kimidake	I Am Your Baby!	Shogakukan	Giappone	Chihiro Kawakami	Chihiro Kawakami	Shoujo	Scolastico  Sentimentale  Smut	2011 - 2014	8	completato	inedito	Nessuna	7,200   (#2019 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Cheese!	Bullismo  Personaggio-LGBT-in-un-manga-non-yaoi-yuri  Rivali-che-diventano-amanti  Cambiamento-aspetto-fisico  Poligono-amoroso	11 In lettura, 3 Completo, 2 Pausa, 3 Sospeso, 0 Da rileggere, 55 Da leggere - drop rate: 15,79%	['Trama: L’amore non conosce ragione, l’amore è crudele, questo deve pensare la nostra giovane protagonista. Ella viene sempre maltrattata dal suo ragazzo, il popolarissimo asso della squadra di calcio della scuola: le ripete che è brutta e rimarca i suoi difetti, la prende in giro, si comporta in modo scorretto flirtando con altre ragazze, la fa vivere in una costante insicurezza… La butta via e poi se la riprende: lei è sempre a un passo dal lasciarlo, ma lui ogni volta lui non la fa andar via e la soggioga nella sua morsa.']	ATO NIMO SAKI NIMO KIMI DAKE
https://www.animeclick.it/manga/14877/atsui-hibi	Atsui Hibi	Atsui Hibi	Hakusensha	Giappone	Yuki Midorikawa	Yuki Midorikawa	Shoujo	Mistero  Raccolta  Scolastico  Sentimentale	2002	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	LaLa DX	Amore-non-corrisposto  Amicizia	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 12 Da leggere - drop rate: 0,00%	"['Trama: Raccolta di storie brevi di Yuki Midorikawa. Il primo racconto, quello da cui prende nome il volume, racconta di Kuniyoshi, che sulla strada di casa scorge lo studente modello Ikeda intento a cercare il suo quaderno degli appunti nel fiume. Ad un certo punto appare la persona che ha trovato il quaderno, Murozono, che ha scoperto ""il piano per l\'assassinio"" in esso descritto...']"	ATSUI HIBI
https://www.animeclick.it/manga/13515/atsumare-gakuen-tengoku	Atsumare! Gakuen Tengoku	Atsumare! Gakuen Tengoku	Shinshokan	Giappone	Mikiyo Tsuda	Mikiyo Tsuda	Shoujo	Commedia  Fantastico  Scolastico  Soprannaturale	2007 - 2010	3	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Wings	vampiri  amnesia  Gemelli  Poteri-nascosti  lupi-mannari-licantropi  Superpoteri	3 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 21 Da leggere - drop rate: 0,00%	"[""Trama: Sui e Sou una coppia di gemelli che stanno per iniziare il liceo. Anche se cresciuti da genitori occultisti, i due ragazzi pensavano che avrebbero avuto una vita scolastica normale. Tuttavia, una volta arrivati al campus non solo s'imbattono in lupi mannari, ma anche vampiri e persino stregoni! Mentre sempre più persone strane appaiono uno dopo l'altro, il segreto dei gemelli sarà al sicuro?""]"	ATSUMARE! GAKUEN TENGOKU
https://www.animeclick.it/manga/25189/atsumori-kun-no-oyomesan	Atsumori-kun no oyomesan	Atsumori-kun no oyomesan	Kodansha	Giappone	Taamo	Taamo	Shoujo	Commedia  Scolastico  Sentimentale	2018	5	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Dessert	Matrimonio-combinato  ragazza-di-campagna	1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 6 Da leggere - drop rate: 0,00%	"[""Trama: Un giorno Nishiki, una studentessa che viene dalla campagna, incontra Atsumori, uno studente di liceo in visita da Tokyo. Parlando con Atsumori, Nishiki si rende conto di volersi trasferire a Tokyo, ma la via per trasferirsi arriva attraverso un' inaspettata proposta di matrimonio!?""]"	ATSUMORI-KUN NO OYOMESAN
https://www.animeclick.it/manga/11393/attack-no1	Atakku No.1	Attack Number One	Shueisha	Giappone	Chikako Urano	Chikako Urano	Shoujo	Scolastico  Sport	1968	12	completato	completato	JPOP (compralo su Amazon.it)	7,930   (#315 in manga) (23 valutazioni con 9 recensioni)	61  5  0 - 96,06% promosso	Dessert	Pallavolo	6 In lettura, 61 Completo, 0 Pausa, 1 Sospeso, 0 Da rileggere, 14 Da leggere - drop rate: 1,47%	['Trama: La storia di Kozue Ayuhara che, trasferitasi alla scuola superiore Fujimi, inizia a frequentare la squadra di pallavolo, con le sue straordinarie doti, il mitico coach Hongo e tutte le sue compagne di squadra! (trama tratta dal catalogo J-POP Preview 2011).']	ATTACK NO.1 - MIMÌ E LA NAZIONALE DI PALLAVOLO
https://www.animeclick.it/manga/18856/automatic-angel	Automatic Angel	Automatic★Angel	Shogakukan	Giappone	Setona Mizushiro	Setona Mizushiro	Shoujo	Fantascienza  Psicologico  Scolastico  Sentimentale	1999 - 2000	2	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Betsucomi	Amore-non-corrisposto  Studenti  crescita-dei-protagonisti  colleghi  Medici  Androidi  Genio  Inventori	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere	['Trama: Serika, una studentessa delle superiori, è nota per essere una ragazza abile in tutto, con un volto e un corpo attraenti. Ha le idee chiare e talento per lo sport. Ma lei è... un androide?!']	AUTOMATIC★ANGEL
https://www.animeclick.it/manga/18606/awa-koi	Awa-koi	Awa-koi	Shogakukan	Giappone	Kanan Minami	Kanan Minami	Shoujo	Scolastico  Sentimentale	2016	4	in corso	inedito	Nessuna	8,000   (#256 in manga) (2 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Sho-comi	Amore-non-corrisposto  Studenti  crescita-dei-protagonisti  colleghi  Medici  Androidi  Genio  Inventori	10 In lettura, 0 Completo, 0 Pausa, 1 Sospeso, 0 Da rileggere, 16 Da leggere - drop rate: 9,09%	"[""Trama: Alle scuole medie le attività del club erano tutto per Yuka. Ma adesso che è alle superiori è ora di pensare all'amore! Per il festival estivo, le sue amiche organizzano un'uscita di gruppo con dei ragazzi. Tra questi ce n'è uno particolarmente silenzioso e il caso vuole che la protagonista rimanga sola proprio con lui!! Scontroso e un po' brusco, sembra sia stato trascinato lì controvoglia, ma poco a poco si rivela gentile nei confronti di Yuka. Il suo cuore già batte per lui. Ma questo amore avrà futuro?""]"	AWA-KOI
https://www.animeclick.it/manga/13794/ayahatori-shoukanjou	Ayahatori Shoukanjou	Ayahatori Shoukanjou	Kadokawa Shoten	Giappone	Mika Kajiyama	Mika Kajiyama	Shoujo	Commedia  Fantasy  Sentimentale  Soprannaturale	2009	4	completato	inedito	Nessuna	6,929   (#3616 in manga) (3 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Asuka	Abilità-speciali  Triangolo-amoroso  Amore-a-prima-vista  Relazione-padrone-servo  Abiti-tradizionali	3 In lettura, 2 Completo, 2 Pausa, 0 Sospeso, 0 Da rileggere, 28 Da leggere - drop rate: 0,00%	"[""Trama: La famiglia Ayahtori possiede un potere molto particolare: può evocare e porre al suo servizio esseri provenienti da antiche segrete scritture. Durante la sua cerimonia di iniziazione, la liceale Saaya Kozakura evoca una delle tre donne più belle del mondo, Ono no Komachi. Quello che però appare davanti ai suoi occhi è in realtà un uomo dall'incredibile bellezza...""]"	AYAHATORI SHOUKANJOU
https://www.animeclick.it/manga/31979/ayakashi-onsen-kitan-kitan	Ayakashi onsen kitan kitan	Demons Hot Spring Mysterious story	Square Enix	Giappone	Yuki Yoshimura	Shizuka Tsujimori	Shoujo	Drammatico  Mistero  Soprannaturale	2018	3	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	MangaUP!	yokai  folklore-nipponico  Terme  Relazione-umano-non-umano  Poteri-spirituali  pensione-albergo	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 0 Da leggere	"[""Trama: Siamo in una pensione in una certa area termale, Honsenkaku. Qui arrivano yokai in cerca di cure. Il padrone del ryokan, Ichiro Maki, risolve difficili misteri con l'aiuto di due yokai.""]"	AYAKASHI ONSEN KITAN KITAN
https://www.animeclick.it/manga/20886/ayakashi-ou-no-hanayome	Ayakashiou no Hanayome	"""The Ayakashi King and His Blossoming Bride / Monster Kings Flower Bride"""	Tōsuisha	Giappone	Muku Kakizaki	Muku Kakizaki	Shoujo	Commedia  Drammatico  Sentimentale  Soprannaturale	2015 - 2018	8	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Ichiraci	Demoni  folklore-nipponico  Re  Promessa  Proposta-di-matrimonio  Fantasmi-spiriti  Relazione-umano-non-umano  Protagonista-timida  Genitori-deceduti  Protagonista-bella  Inumani  Protagonista-determinato  Poteri-spirituali  bishounen	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 13 Da leggere	"['Trama: Dopo la morte del padre, la 16enne Saki Toudou è costretta ad andare a vivere a Tokyo presso un amico di famiglia a lei però sconosciuto. Oboro, l\'uomo in questione, si rivela vivere in un\'enorme magione nascosta da una fitta foresta e popolata da ogni forma di spirito e demone... Chi è in realtà Oboro? Qual era la sua relazione con il padre di Saki? Ma soprattutto, perché si riferisce a lei come ""sua sposa""?!']"	AYAKASHI OU NO HANAYOME
https://www.animeclick.it/manga/11492/ayako-riyoko-ikeda	Ayako	Ayako	Fairbell	Giappone	Riyoko Ikeda	Etsuko Ikeda	Shoujo	Drammatico  Soprannaturale	1980	2	completato	completato	Goen (compralo su Amazon.it)	6,625   (#4584 in manga) (10 valutazioni con 3 recensioni)	17  3  2 - 82,93% promosso	Monthly Seventeen	Demoni  folklore-nipponico  Re  Promessa  Proposta-di-matrimonio  Fantasmi-spiriti  Relazione-umano-non-umano  Protagonista-timida  Genitori-deceduti  Protagonista-bella  Inumani  Protagonista-determinato  Poteri-spirituali  bishounen	4 In lettura, 27 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 21 Da leggere - drop rate: 0,00%	"[""Trama: Ayako è una ragazzina di famiglia agiata, ma in realtà il suo passato nasconde un terribile segreto: la sua vera madre era stata violentata in carcere da una misteriosa quanto orribile creatura, e nel darla alla luce l'aveva scambiata nell'ospedale con la vera Ayako, figlia della famiglia ricca, che poi aveva affidato a un orfanotrofio. Ma dopo dodici anni, grazie ai sospetti di un medico amico di famiglia, la verità verrà a galla e Ayako risveglierà il suo lato malvagio di demone, finora sopito in lei. L'opera, rimasta incompleta, è concepita in sei episodi indipendenti tra loro in cui Ayako perennemente inseguita dal dottor Ogata, intenzionato a smascherare le sue origini demoniache, è anche coinvolta in vicende dalle tinte poliziesche e gialle, ricche di suspense e colpi di scena. La grafica è tra le prove migliori della Ikeda. Trama tratta da Shoujo Manga Outline.""]"	AYAKO (RIYOKO IKEDA)
https://www.animeclick.it/manga/10308/ayashi-no-ceres	Ayashi no Seresu	Ayashi no Ceres	Shogakukan	Giappone	Yū Watase	Yū Watase	Shoujo	Drammatico  Sentimentale  Soprannaturale	1996	14	completato	completato	Panini Comics (compralo su Amazon.it)	7,899   (#349 in manga) (35 valutazioni con 14 recensioni)	52  5  0 - 95,41% promosso	Sho-Comi	Maledizioni  Reincarnazione  Shogakukan-Manga-Award  Gemelli  Trasformazioni  Dramma-familiare  Opera-vincitrice-di-premi  Superpoteri	19 In lettura, 173 Completo, 2 Pausa, 9 Sospeso, 4 Da rileggere, 47 Da leggere - drop rate: 4,35%	"[""Trama: Aya Mikage è una studentessa quindicenne, che ha un fratello gemello Aki dolce e premuroso e legatissimo alla sorella. La vigilia del loro sedicesimo compleanno Aya, nel tentativo di recuperare una borsa rubata da uno scippatore cade da una balaustra ma anziché cadere al suolo si ritrova a levitare dolcemente e a posare i suoi piedi a terra, completamente illesa anche se proprio in mezzo alla strada. A salvarla da una macchina in corsa è un misterioso e affascinante ragazzo, che dopo scompare nel nulla. La leggenda dice che in un passato imprecisato un pescatore sottrasse a una tennyo (abitante del cielo) di nome Ceres l'hagoromo (la veste che le permetteva di volare) mentre questa faceva il bagno. Non potendo più tornare in cielo Ceres fu costretta a rimanere sulla terra e a sposare l'uomo, avendo da lui un figlio. Dopo alcuni anni però la tennyo scoprì il luogo dove era nascosto l'hagoromo grazie alle parole di una canzone cantata dal figlio e riuscì a recuperare la veste rubata tornando in cielo e abbandonando la sua famiglia. Aya e Suzumi sono delle discendenti di quella tennyo, e hanno perciò delle facoltà speciali dovute all'eredità che portano nel sangue. Suzumi ha forti capacità psichiche e di telecinesi, ma è Aya ad aver ereditato il potere più potente e devastante... Trama tratta da Wikipedia."", '', 'Note: nel 1998 il manga ha vinto il Shogakukan manga award nella categoria shoujo.']"	AYASHI NO CERES
https://www.animeclick.it/manga/23213/azel-seimaden	Azeru Seimaden	Azelle Seimaden	Kadokawa Shoten	Giappone	Yō Higuri	Yō Higuri	Shoujo	Avventura  Fantasy  Sentimentale  Soprannaturale	1993	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Sho-Comi	Demoni  Reincarnazione  Medioevo	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 2 Da leggere	"[""Trama: Prequel di Seimaden, racconta il passato comune di Hilda e Roderique, e lo scontro con Laures che portò all'estinzione del clan Azel.""]"	AZEL SEIMADEN
https://www.animeclick.it/manga/17311/azufareo-no-sobayounin	Azufareo no Sobayounin	Azufareo no Sobayounin	Hakusensha	Giappone	Shiki Chitose	Shiki Chitose	Shoujo	Drammatico  Fantastico  Sentimentale	2016 - 2019	9	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Hana to Yume	Draghi  Maledizioni  Trasformazioni  Relazione-umano-non-umano	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 11 Da leggere	['Trama: Una maledizione si è abbattuta sul re ma è un segreto che solo poche persone conoscono...']	AZUFAREO NO SOBAYOUNIN
https://www.animeclick.it/manga/25732/azuki-chan	Azuki-chan	Azuki-chan	Hakusensha	Giappone	Chika Kimura	Yasushi Akimoto	Shoujo	Scolastico  Sentimentale	1992 - 1997	5	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Nakayoshi	Studente-trasferito  Primo-amore  Scuola-elementare	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 0 Da leggere	"[""Trama: Azusa Noyama è una studentessa di 12 anni che frequenta la quinta elementare, ma tutti la conoscono come Azuki-Chan, un soprannome che però non le piace. Ma Yuunosuke Ogasawara, un bambino appena trasferito nella sua scuola, è di tutt'altra opinione e dopo averle dichiarato che a lui il suo soprannome piace, Azuki si innamora di lui e iniziano a uscire insieme.""]"	AZUKI-CHAN
https://www.animeclick.it/manga/13066/b-eyes	B Eyes	B Eyes	Hakusensha	Giappone	Chika Shiomi	Chika Shiomi	Shoujo	Azione  Drammatico  Horror  Psicologico  Sentimentale	2000	4	completato	inedito	Nessuna	7,400   (#1257 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Nakayoshi	Studente-trasferito  Primo-amore  Scuola-elementare	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere - drop rate: 0,00%	"['Trama: New york: Kazuya e Keith si guadagnano da vivere portando a termine delle ""richieste"". Nessuno conosce la loro vera identità, ma cosa succede alle persone che guardano dritto negli occhi neri di Kazuya? Per qualche motivo esse iniziano a cambiare, a poco a poco. Una romantica storia dai toni horror che si dipana tra luce e oscurità.']"	B EYES
https://www.animeclick.it/manga/14730/b-gata-kareshi-no-aishikata	B-Gata Kareshi no Aishikata	B Gata Kareshi no Aishikata	Akita Shoten	Giappone	Raika Sazanami	Raika Sazanami	Shoujo	Raccolta  Scolastico  Sentimentale  Smut	2010	1	completato	inedito	Nessuna	6,310   (#5003 in manga) (3 valutazioni con 1 recensioni)	0  0  0 - 0,00% promosso	Nakayoshi	Pallavolo  Protagonista-impacciata  Protagonista-maschile-popolare  Gruppi-sanguigni	0 In lettura, 19 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 8 Da leggere - drop rate: 0,00%	"[""Trama: Raccolta di storie sentimentali. In questi 6 oneshot c'è un analisi completa dei ragazzi di gruppo sanguigno A, B, 0 e di quelli AB in particolare!""]"	B-GATA KARESHI NO AISHIKATA
https://www.animeclick.it/manga/12428/b-girls-private-high-school-returns	Zoku! Bijinzaka joshi koukou	Zoku! Bijinzaka joshi koukou	Shogakukan	Giappone	Mayumi Yokoyama	Mayumi Yokoyama	Shoujo	Commedia  Sentimentale	2010	5	completato	completato	Flashbook Edizioni (compralo su Amazon.it)	6,857   (#3920 in manga) (3 valutazioni con 0 recensioni)	6  5  2 - 57,14% promosso	Deluxe Betsucomi	Scuola-femminile  scuola-maschile	4 In lettura, 15 Completo, 1 Pausa, 5 Sospeso, 0 Da rileggere, 25 Da leggere - drop rate: 20,00%	"[""Trama: Sono passati due anni da quando la sgangherata e irrefrenabile banda di En e le sue amiche portò scompiglio fra i corridoi del leggendario Istituto Privato Superiore Femminile Bijinzaka. Ne è passata di acqua sotto i ponti, così come nuove studentesse si sono succedute a popolare le aule del prestigioso ateneo. E, fra le varie neoiscritte, c’è anche Ichika, tanto bella e femminile nell’aspetto quanto rude e mascolina nei modi, il cui ingresso al Bijinzaka rappresenta l’occasione giusta per diventare finalmente una ragazza a modo. Come potrebbe un tipino così, in quella scuola di matte, non scatenare l’inferno? Trama tratta dal sito dell'editore italiano.""]"	B-GIRLS PRIVATE HIGH SCHOOL RETURNS!
https://www.animeclick.it/manga/30787/bakappuru-iie-baka-desu	Bakappuru? Iie baka desu	Coupledom 101	Nino	Giappone	Yoshitomo Watanabe	Yoshitomo Watanabe	Shoujo	Commedia  Sentimentale	2017	0	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Zulet!	Amici-di-infanzia  Web-manga	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 2 Da leggere	"[""Trama: Il bellissimo e adorabile Mamoru e la carina, ma maschiaccio Miyuri sono migliori amici fin dall'infanzia e ora hanno deciso di diventare una coppia. Condividono gli stessi interessi, sanno tutto l'uno dell'altro e si piacciono a vicenda. Sembrerebbero la coppia perfetta, eppure manca qualcosa...ma cosa?""]"	BA-COUPLE? IIE BAKA DESU
